ID,Reviews,Ratings
12462,"I ordered eight navel rings, mostly out of curiosity:Sapphire Blue GEM DRAGONFLY Belly Ring,Spiral Twister - Arctic Blast BEACH BALL Belly Button Ring,White Puprle PANDA BALL Belly Button Ring,Blue DOUBLE CABACHON Banana Belly Ring,Pink GLITTER Spiral Twister Belly Ring,Crystalline Gem DISCO BALL Glitter Belly Ring,Fuchsia Gem DAINTY BUTTERFLY Belly Button Ring, andWhite Clear PANADA BALL Belly Button Ring. Normally I buy them from the kiosk in the mall for $25-30 each. Sometimes the kiosk has a deal for when you spend a $100 or more, but even with the deal, they are terribly overpriced.THESE ARE THE SAME as the kind in the mall. Side by side, they are the same quality. They look the same, they feel the same, they are the same. The only difference is that they have not been handled by sales clerks and strangers in the mall. Oh, and the price is not the same.I've discovered that I go through these like earrings. Either a part falls off or catches on clothing and it's all over. All of my favorite ones have been ruined. One part is gone and they need to be thrown away. It's not good to get too 'attached.'I bought these from Body Candy. They arrived in a few days, much earlier than the date given on purchase, and the prices were excellent.
",5
13318,"I ordered for my Grand daughters Xmas present and she loves them...Mission accomplished !!!!
",5
17277,"I ordered for my wife, and she loves it. I got lot's of hugs and kisses. Great company very fast shipping, and very professional.
",5
12481,"I ordered my earrings on line and got them quickly. I was surprised how easy there were to put on and how comfortable they are. I noticed a difference right away. I have not had cravings. Actually, food is less appealing. Thanks for the product.
",5
18875,"I ordered one of these three garnet pendants for my mom at Christmas time. The order shipped quickly and was exactly what I expected. Correction, this product was better than I expected! Now I always check Peora when I am considering a similar purchase, I would use them again.
",5
19090,"I ordered one of these to display earrings for a craft show, and I'm so pleased with it that I'm ordering two more! Classy, effective way to display earrings for sale!
",5
13946,"I ordered something else completely but I got this beautiful claw in the mail instead. It is very pretty, and I did end up getting what I ordered but this was a pleasant surprise.
",5
19192,"I ordered the earring holder after my earring ""tree"" broke, and was pleased with it. It was shipped in a timely manner and held most of my pierced earrings as well as other jewelry items in the drawer. My only complaint is with the product itself. Some of my earrings coulden't be put on the ""bars"" so I put them in the drawers. This was not the fault of the product. Generally, I am pleased.
",5
19733,"I ordered the earrings and when they came I was very pleased. There are no visible flaws and they catch the light beautifully.
",5
16391,"I ordered the earrings for my 5 year old daughter. They are her first pair of dangling earings. They are the perfect size and look beautiful on her (and on me).
",5
19330,"I ordered the Kim Kardashian engagement ring first from Eve's Addiction and asked them to inspect it, it's perfect. Then I decided to order the CZ eternity band that matches it and asked them to also inspect it...I am VERY happy with my choice...all of the stones are in tight, nothing seems to be loose. I would recommmend Eve's Addiction to anybody.
",5
15256,"I ordered the necklace for my mother. She loved it. I looks great on her. I didn't realize we were getting a chain along with the pendant, so that was just an added bonus! I would order from this company again.
",5
12474,"I ordered the pendant to wear with a white gold chain, and it looks lovely. The rose gold background has a brushed finish, and the white gold moon and stars sparkle above it.
",5
14020,"I ordered the sun flaming necklaces for my Great grand-daughters . Wanted the EARRINGS TO MATCH. wHEN I GOT THEM , THEY WERE BEAUTIFUL AND JUST RIGHT FOR THEIR AGES WHICH ARE 11-9- 4.
",5
17857,"I ordered these and rec'd them the NEXT DAY (I was in shock!) and upon opening the package up, I was struck by how beautiful the shade of blue is, the size is perfect to make an impact but not weigh too heavily on anyone's ear lobe; and the sparkle and clarity of each stone is just gorgeous. A serious: ""WOW!"". What a spectacular value for the price of $42!!!
",5
13744,"I ordered these and received them in a timely manner but one earring in my order was defective. I e-mailed CoolStyles right away and they sent a replacement right away. I was very impressed by their quick response and great customer service. Oh, and the earrings are beautiful!
",5
